GR_NO,c1,c2,c3,c4,c5,c6,c7,C8,C9
4720,1,0,0,0,0,0,1,0,0
4721,1,1,0,0,0,0,1,0,0
4722,1,1,1,1,0,0,1,0,0
4723,1,1,1,1,0,0,1,0,0
4724,1,1,1,1,0,0,1,0,0
4725,1,1,0,0,0,0,1,0,0
4726,1,1,1,1,0,0,1,0,0
4727,1,0,0,0,0,0,1,0,0
4728,1,0,0,0,0,0,1,0,0
4729,0,0,0,0,0,0,0,0,0
4730,1,1,0,0,0,0,1,0,0
4731,1,0,0,0,0,0,1,0,0
4732,1,1,1,1,0,0,1,0,0
4733,1,0,0,0,0,0,1,0,0
4734,1,0,0,0,0,0,1,0,0
4735,1,1,0,0,0,0,1,0,0
4736,1,1,0,0,0,0,1,0,0
4737,0,0,0,0,0,0,0,0,0
4738,1,1,1,1,0,0,1,0,0
4739,1,1,0,0,0,0,1,0,0
4740,1,1,0,0,0,0,1,0,0
4741,0,0,0,0,0,0,0,0,0
4742,1,1,0,0,0,0,1,0,0
4743,1,1,0,0,0,0,1,0,0
4744,1,0,0,0,0,0,1,0,0
4745,0,0,0,0,0,0,0,0,0
4746,0,0,0,0,0,0,0,0,0
4747,0,0,0,0,0,0,0,0,0
4748,0,0,0,0,0,0,0,0,0
4749,0,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0,0
4751,0,0,0,0,0,0,0,0,0
4752,0,0,0,0,0,0,0,0,0
4753,0,0,0,0,0,0,0,0,0
4754,0,0,0,0,0,0,0,0,0
4755,0,0,0,0,0,0,0,0,0
4756,0,0,0,0,0,0,0,0,0
4757,0,0,0,0,0,0,0,0,0
4758,0,0,0,0,0,0,0,0,0
4759,0,0,0,0,0,0,0,0,0
4760,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0,0
4764,0,0,0,0,0,0,0,0,0
4765,0,0,0,0,0,0,0,0,0
4766,0,0,0,0,0,0,0,0,0
4767,0,0,0,0,0,0,0,0,0
4768,0,0,0,0,0,0,0,0,0
4769,0,0,0,0,0,0,0,0,0
4770,0,0,0,0,0,0,0,0,0
4771,0,0,0,0,0,0,0,0,0
4772,0,0,0,0,0,0,0,0,0
4773,0,0,0,0,0,0,0,0,0
4774,1,1,1,1,0,0,1,0,0
4775,1,0,0,0,0,0,1,0,0
4776,0,0,0,0,0,0,0,0,0
4778,1,1,0,0,0,0,1,0,0
4779,1,1,1,1,0,0,1,0,0
4780,1,0,0,0,0,0,1,0,0
4781,1,1,0,0,0,0,1,0,0
4782,0,0,0,0,0,0,0,0,0
4783,1,0,0,0,0,0,1,0,0
4784,1,1,0,0,0,0,1,0,0
4785,1,1,0,0,0,0,1,0,0
4788,0,0,0,0,0,0,0,0,0
4789,1,0,0,0,0,0,1,0,0
4790,1,1,1,0,0,0,1,0,0
4791,1,1,1,1,0,0,1,0,0
4792,1,1,1,1,0,0,1,0,0
4793,1,0,0,0,0,0,1,0,0
4794,1,0,0,0,0,0,1,0,0
4795,1,0,0,0,0,0,1,0,0
4796,1,1,0,0,0,1,1,0,0
4797,1,1,0,0,0,1,1,0,0
4798,1,1,0,0,0,1,1,0,0
4799,1,1,0,0,0,1,1,0,0
4800,1,1,0,0,0,1,1,0,0
4801,1,1,0,0,0,1,1,0,0
4802,1,1,0,0,0,1,1,0,0
4803,1,1,0,0,0,1,1,0,0
4804,1,1,0,0,0,1,1,0,0
4805,1,1,0,0,0,1,1,0,0
4806,1,1,0,0,0,1,1,0,0
4807,1,1,0,0,0,1,1,0,0
4808,1,1,0,0,0,1,1,0,0
4809,1,1,0,0,0,1,1,0,0
4810,1,1,0,0,0,1,1,0,0
4811,1,1,0,0,0,1,1,0,0
4812,1,1,0,0,0,1,1,0,0
4813,1,1,0,0,0,1,1,0,0
4814,1,1,0,0,0,1,1,0,0
4815,1,1,0,0,0,1,1,0,0
4816,1,1,0,0,0,1,1,0,0
4817,1,1,0,0,0,1,1,0,0
4818,1,1,0,0,0,1,1,0,0
4819,1,1,0,0,0,1,1,0,0
4820,1,1,0,0,0,1,1,0,0
4821,1,1,0,0,0,1,1,0,0
4822,1,1,0,0,0,1,1,0,0
4823,1,1,0,0,0,1,1,0,0
4824,1,1,0,0,0,1,1,0,0
4825,1,1,0,0,0,1,1,0,0
4826,1,1,0,0,0,1,1,0,0
4827,1,1,0,0,0,1,1,0,0
4828,1,1,0,0,0,1,1,0,0
4829,1,1,0,0,0,1,1,0,0
4830,1,1,0,0,0,1,1,0,0
4831,1,1,0,0,0,1,1,0,0
4832,1,1,0,0,0,1,1,0,0
4833,1,1,0,0,0,1,1,0,0
4834,1,1,0,0,0,1,1,0,0
4835,1,1,0,0,0,1,1,0,0
4836,1,1,0,0,0,1,1,0,0
4837,1,1,0,0,0,1,1,0,0
4838,1,1,0,0,0,1,1,0,0
4839,1,1,0,0,0,1,1,0,0
4840,1,1,0,0,0,1,1,0,0
4841,1,1,0,0,0,1,1,0,0
4842,1,1,0,0,0,1,1,0,0
4843,1,1,0,0,0,1,1,0,0
4844,1,1,0,0,0,1,1,0,0
4845,1,1,0,0,0,1,1,0,0
4846,1,1,0,0,0,1,1,0,0
4847,1,1,0,0,0,1,1,0,0
4848,1,1,0,0,0,1,1,0,0
4849,1,1,0,0,0,1,1,0,0
4850,1,1,0,0,0,1,1,0,0
4851,1,1,0,0,0,1,1,0,0
4852,1,1,0,0,0,1,1,0,0
4853,1,1,0,0,0,1,1,0,0
4854,1,1,0,0,0,1,1,0,0
4855,1,1,0,0,0,1,1,0,0
4856,1,0,0,0,0,1,1,0,0
4857,1,1,0,0,0,1,1,0,0
4858,1,1,0,0,0,1,1,0,0
4859,1,1,0,0,0,1,1,0,0
4860,1,1,0,0,0,1,1,0,0
4861,1,1,0,0,0,1,1,0,0
4862,1,1,0,0,0,1,1,0,0
4863,1,1,0,0,0,1,1,0,0
4864,1,1,0,0,0,1,1,0,0
4865,1,1,0,0,0,1,1,0,0
4866,1,1,0,0,0,1,1,0,0
4867,1,1,0,0,0,1,1,0,0
4868,1,1,0,0,0,1,1,0,0
4869,1,1,0,0,0,1,1,0,0
4870,1,1,0,0,0,1,1,0,0
4871,1,1,0,0,0,1,1,0,0
4872,1,1,0,0,0,1,1,0,0
4873,1,1,0,0,0,1,1,0,0
4874,1,1,0,0,0,1,1,0,0
4875,1,1,0,0,0,1,1,0,0
4876,1,1,0,0,0,1,1,0,0
4877,1,1,0,0,0,1,1,0,0
4878,1,1,0,0,0,1,1,0,0
4879,1,1,0,0,0,1,1,0,0
4880,1,1,0,0,0,1,1,0,0
4881,1,1,0,0,0,1,1,0,0
4882,1,1,0,0,0,1,1,0,0
4883,1,1,0,0,0,1,1,0,0
4884,1,1,0,0,0,1,1,0,0
4885,1,1,0,0,0,1,1,0,0
4886,1,1,0,0,0,1,1,0,0
4887,1,1,0,0,0,1,1,0,0
4888,1,1,0,0,0,1,1,0,0
4889,1,1,0,0,0,1,1,0,0
4890,1,1,0,0,0,1,1,0,0
4891,1,1,0,0,0,1,1,0,0
4892,1,1,0,0,0,1,1,0,0
4893,1,1,0,0,0,1,1,0,0
4894,1,1,0,0,0,1,1,0,0
4895,1,1,0,0,0,1,1,0,0
4896,1,1,0,0,0,1,1,0,0
4897,1,1,0,0,0,1,1,0,0
4898,1,1,0,0,0,1,1,0,0
4899,1,1,0,0,0,1,1,0,0
4900,1,1,0,0,0,1,1,0,0
4901,1,1,0,0,0,1,1,0,0
4902,1,1,0,0,0,1,1,0,0
4903,1,1,0,0,0,1,1,0,0
4904,1,1,0,0,0,1,1,0,0
4905,1,1,0,0,0,1,1,0,0
4906,1,1,0,0,0,1,1,0,0
4907,1,1,0,0,0,1,1,0,0
4908,1,1,0,0,0,1,1,0,0
4909,1,1,0,0,0,1,1,0,0
4910,1,1,0,0,0,1,1,0,0
4911,1,1,0,0,0,1,1,0,0
4912,1,1,0,0,0,1,1,0,0
4913,1,1,0,0,0,1,1,0,0
4914,1,1,0,0,0,1,1,0,0
4915,1,1,0,0,0,1,1,0,0
4916,1,1,1,1,0,1,1,0,0
4917,1,1,1,1,0,1,1,0,0
4918,1,0,0,0,0,1,1,0,0
4919,1,1,0,0,0,1,1,0,0
4920,1,1,0,0,0,1,1,0,0
4921,1,1,0,0,0,1,1,0,0
4922,1,1,0,0,0,1,1,0,0
4923,1,1,0,0,0,1,1,0,0
4924,1,1,1,1,0,1,1,0,0
4925,1,1,0,0,0,1,1,0,0
4926,1,1,0,0,0,1,1,0,0
4927,1,1,0,0,0,1,1,0,0
4928,1,0,0,0,0,1,1,0,0
4929,1,1,0,0,0,1,1,0,0
4930,1,1,0,0,0,1,1,0,0
4931,0,0,0,0,0,0,0,0,0
4932,0,0,0,0,0,0,0,0,0
4933,0,0,0,0,0,0,0,0,0
4934,0,0,0,0,0,0,0,0,0
4935,0,0,0,0,0,0,0,0,0
4936,0,0,0,0,0,0,0,0,0
4937,0,0,0,0,0,0,0,0,0
4938,0,0,0,0,0,0,0,0,0
4939,0,0,0,0,0,0,0,0,0
4940,0,0,0,0,0,0,0,0,0
4941,0,0,0,0,0,0,0,0,0
4942,0,0,0,0,0,0,0,0,0
4943,0,0,0,0,0,0,0,0,0
4944,0,0,0,0,0,0,0,0,0
4945,0,0,0,0,0,0,0,0,0
4946,0,0,0,0,0,0,0,0,0
4947,0,0,0,0,0,0,0,0,0
4948,0,0,0,0,0,0,0,0,0
4949,0,0,0,0,0,0,0,0,0
4950,0,0,0,0,0,0,0,0,0
4951,0,0,0,0,0,0,0,0,0
4952,0,0,0,0,0,0,0,0,0
4953,0,0,0,0,0,0,0,0,0
4954,0,0,0,0,0,0,0,0,0
4955,0,0,0,0,0,0,0,0,0
4956,0,0,0,0,0,0,0,0,0
4957,0,0,0,0,0,0,0,0,0
4958,0,0,0,0,0,0,0,0,0
4959,1,1,1,1,0,1,1,0,0
4960,1,0,0,0,0,1,1,0,0
4961,1,1,0,0,0,1,1,0,0
4962,1,1,0,0,0,1,1,0,0
4963,1,1,0,0,0,1,1,0,0
4964,0,0,0,0,0,0,0,0,0
4965,0,0,0,0,0,0,0,0,0
4966,0,0,0,0,0,0,0,0,0
4967,1,1,0,0,1,1,1,0,0
4968,1,1,0,0,1,1,1,0,0
4969,1,1,0,0,1,1,1,0,0
4970,1,1,0,0,1,1,1,0,0
4971,1,1,0,0,0,1,1,0,0
4972,1,1,0,0,1,1,1,0,0
4973,1,1,0,0,0,1,1,1,0
4974,1,1,0,0,0,1,1,1,0
4975,1,1,0,0,0,1,1,1,0
4976,1,1,0,0,0,1,1,1,0
